-0,417225716;-0,414415928;;;;;;;-0,409169275;-0,39796948;;0,008056441;0,016446448;;
-0,414481897;-0,405087662;;;;;;;-0,405995279;-0,38830187;;0,008486618;0,016785792;;
-0,411902263;-0,394680001;;;;;;;-0,402745306;-0,377524955;;0,009156957;0,017155046;;
-0,409354643;-0,383310555;;;;;;;-0,399424561;-0,365680194;;0,009930082;0,017630361;;
-0,406562241;-0,371236055;;;;;;;-0,396031782;-0,352843778;;0,010530459;0,018392277;;
-0,40328155;-0,35887029;;;;;;;-0,392561404;-0,339124944;;0,010720146;0,019745346;;
-0,399411211;-0,346316026;;;;;;;-0,38900616;-0,324662477;;0,010405051;0,021653549;;
-0,39504126;-0,333545135;;;;;;;-0,385359855;-0,309619589;;0,009681405;0,023925546;;
-0,39033653;-0,320683901;;;;;;;-0,381619995;-0,294177513;;0,008716535;0,026506388;;
-0,385278527;-0,307797579;;;;;;;-0,37778997;-0,278528246;;0,007488557;0,029269333;;
-0,37529031;-0,281172768;;;;;;;-0,373880565;-0,262866938;;0,001409745;0,01830583;;
-0,369833015;-0,267956413;;;;;;;-0,369910644;-0,24738444;;7,7629E-05;0,020571973;;
-0,363959149;-0,255014116;;;;;;;-0,365906971;-0,232260481;;0,001947822;0,022753635;;
-0,358407445;-0,242209011;;;;;;;-0,361903245;-0,217657862;;0,0034958;0,024551149;;
-0,35356526;-0,229293204;;;;;;;-0,357938513;-0,203717937;;0,004373253;0,025575267;;
-0,349107884;-0,216482267;;;;;;;-0,35405521;-0,190557518;;0,004947326;0,025924749;;
-0,344550227;-0,204473261;;;;;;;-0,350297077;-0,178267204;;0,00574685;0,026206057;;
-0,339780678;-0,193544487;;;;;;;-0,346707223;-0,166911033;;0,006926545;0,026633454;;
-0,334983811;-0,183431067;;;;;;;-0,343326543;-0,156527252;;0,008342732;0,026903815;;
-0,330187742;-0,173993865;;;;;;;-0,340192626;-0,147129971;;0,010004884;0,026863894;;
-0,33151835;-0,154553714;;;;;;;-0,337339234;-0,138711444;;0,005820884;0,01584227;;
-0,338615589;-0,14385839;;;;;;;-0,334796336;-0,131244728;;0,003819253;0,012613662;;
-0,347457298;-0,132669992;;;;;;;-0,332590618;-0,124686521;;0,01486668;0,007983471;;
-0,356439336;-0,121350549;;;;;;;-0,330746344;-0,11898002;;0,025692992;0,002370529;;
-0,363091032;-0,111048749;;;;;;;-0,329286401;-0,114057684;;0,033804631;0,003008935;;
-0,356170213;-0,106851012;;;;;;;-0,328233365;-0,109843832;;0,027936848;0,00299282;;
-0,350218146;-0,103079414;;;;;;;-0,32761041;-0,106257043;;0,022607736;0,003177629;;
-0,346496529;-0,094074019;;;;;;;-0,327441941;-0,103212339;;0,019054588;0,00913832;;
-0,340757557;-0,095543238;;;;;;;-0,327753821;-0,100623156;;0,013003736;0,005079918;;
-0,335922283;-0,096919599;;;;;;;-0,328573152;-0,09840309;;0,007349131;0,001483491;;
-0,332273588;-0,09799646;;;;;;;-0,329927579;-0,096467445;;0,002346009;0,001529015;;
-0,329948787;-0,098726607;;;;;;;-0,331844151;-0,094734579;;0,001895364;0,003992028;;
-0,32887116;-0,099129274;;;;;;;-0,334347808;-0,093127068;;0,005476648;0,006002206;;
-0,329172258;-0,098877652;;;;;;;-0,337459603;-0,091572713;;0,008287345;0,007304939;;
-0,330659546;-0,098467491;;;;;;;-0,341194775;-0,090005404;;0,010535229;0,008462087;;
-0,333958466;-0,09656074;;;;;;;-0,345560825;-0,088365893;;0,011602359;0,008194847;;
-0,337707308;-0,094949215;;;;;;;-0,35055573;-0,086602491;;0,012848422;0,008346724;;
-0,342597806;-0,092910211;;;;;;;-0,356166436;-0,08467172;;0,01356863;0,008238491;;
-0,34846417;-0,090480281;;;;;;;-0,362367761;-0,082538941;;0,013903591;0,00794134;;
-0,355600421;-0,087542444;;;;;;;-0,369121777;-0,08017895;;0,013521356;0,007363494;;
-0,364545151;-0,083789785;;;;;;;-0,376377765;-0,07757651;;0,011832614;0,006213275;;
-0,373523734;-0,08009742;;;;;;;-0,384072759;-0,074726783;;0,010549025;0,005370637;;
-0,382565985;-0,076461779;;;;;;;-0,392132669;-0,071635584;;0,009566684;0,004826195;;
-0,391499839;-0,07286828;;;;;;;-0,400473942;-0,068319389;;0,008974103;0,004548891;;
-0,400396687;-0,069240189;;;;;;;-0,409005687;-0,06480501;;0,008609;0,004435179;;
-0,418557315;-0,060362752;;;;;;;-0,417632136;-0,061128881;;0,000925179;0,000766129;;
-0,426578017;-0,056986002;;;;;;;-0,426255335;-0,057335906;;0,000322682;0,000349904;;
-0,434241164;-0,05364218;;;;;;;-0,434777903;-0,053477871;;0,000536739;0,000164309;;
-0,441577531;-0,050391503;;;;;;;-0,443105732;-0,049611445;;0,001528201;0,000780058;;
-0,448687577;-0,047325506;;;;;;;-0,451150505;-0,04579586;;0,002462928;0,001529646;;
-0,455417822;-0,044673404;;;;;;;-0,458831911;-0,042090365;;0,003414089;0,002583039;;
-0,461513525;-0,042507329;;;;;;;-0,466079505;-0,038551611;;0,00456598;0,003955718;;
-0,467502818;-0,039573823;;;;;;;-0,47283414;-0,035231124;;0,005331322;0,004342699;;
-0,472670954;-0,037583581;;;;;;;-0,479048987;-0,032173002;;0,006378033;0,005410579;;
-0,47711738;-0,036303684;;;;;;;-0,48469012;-0,029412006;;0,00757274;0,006891678;;
-0,481134968;-0,035194186;;;;;;;-0,489736722;-0,026972145;;0,008601754;0,008222041;;
-0,484806076;-0,034009599;;;;;;;-0,494180921;-0,024865828;;0,009374845;0,009143771;;
-0,488200043;-0,032598509;;;;;;;-0,498027332;-0,023093637;;0,009827289;0,009504872;;
-0,494903761;-0,029316759;;;;;;;-0,501292304;-0,02164469;;0,006388543;0,007672069;;
-0,501641296;-0,025962669;;;;;;;-0,504002939;-0,020497572;;0,002361643;0,005465097;;
-0,505668207;-0,023874371;;;;;;;-0,506195898;-0,019621724;;0,000527691;0,004252647;;
-0,507658339;-0,023131363;;;;;;;-0,507916021;-0,018979199;;0,000257682;0,004152164;;
-0,509041339;-0,021940117;;;;;;;-0,509214788;-0,018526663;;0,000173449;0,003413454;;
-0,510239067;-0,020767937;;;;;;;-0,510148653;-0,018217501;;9,0414E-05;2,55E-03;;
-0,511219094;-0,019745449;;;;;;;-0,510777284;-0,018003916;;0,00044181;0,001741533;;
-0,51202844;-0,018811816;;;;;;;-0,511161742;-0,017838921;;0,000866698;0,000972895;;
-0,512725876;-0,017946739;;;;;;;-0,511362661;-0,017678124;;0,001363215;0,000268615;;
-0,513282785;-0,017194507;;;;;;;-0,511438475;-0,017481251;;0,00184431;0,000286744;;
-0,513626522;-0,016633177;;;;;;;-0,511443738;-0,017213379;;0,002182784;0,000580202;;
-0,513742912;-0,016358247;;;;;;;-0,511427602;-0,016845851;;0,00231531;0,000487604;;
-0,513369077;-0,017016317;;;;;;;-0,511432499;-0,016356899;;0,001936578;0,000659418;;
-0,513275375;-0,016787157;;;;;;;-0,511493054;-0,015731981;;0,001782321;0,001055176;;
-0,513096727;-0,016689005;;;;;;;-0,511635273;-0,014963882;;0,001461454;0,001725123;;
-0,513276687;-0,016239473;;;;;;;-0,511876005;-0,014052604;;0,001400682;0,002186869;;
-0,513578267;-0,015381735;;;;;;;-0,512222693;-0,013005088;;0,001355574;0,002376647;;
-0,514091928;-0,014317798;;;;;;;-0,512673393;-0,011834805;;0,001418535;0,002482993;;
-0,514221466;-0,013641612;;;;;;;-0,513217045;-0,010561237;;0,001004421;0,003080375;;
-0,514562922;-0,0123308;;;;;;;-0,513833965;-0,009209273;;0,000728957;0,003121527;;
-0,514715059;-0,011925142;;;;;;;-0,514496518;-0,007808537;;0,000218541;0,004116605;;
-0,514920918;-0,010834313;;;;;;;-0,515169933;-0,006392649;;0,000249015;0,004441664;;
-0,515211944;-0,009675706;;;;;;;-0,515813211;-0,004998431;;0,000601267;0,004677275;;
-0,515549489;-0,008474521;;;;;;;-0,516380099;-0,003665054;;0,00083061;0,004809467;;
-0,516593011;-0,005171418;;;;;;;-0,516820067;-0,00243314;;0,000227056;0,002738278;;
-0,516923385;-0,004195256;;;;;;;-0,51707928;-0,001343814;;0,000155895;0,002851442;;
-0,517279294;-0,003218425;;;;;;;-0,517101515;-0,000437717;;0,000177779;0,002780708;;
-0,517678771;-0,002213105;;;;;;;-0,516829013;0,000245997;;0,000849758;0,002459102;;
-0,518068716;-0,001248187;;;;;;;-0,516203255;0,000670686;;0,001865461;0,001918873;;
-0,518489024;-0,000257481;;;;;;;-0,515165644;0,000803225;;0,00332338;0,001060706;;
